1.00000E+00,7.10200E-02,8.05367E-01
1.01000E+00,7.03800E-02,7.98109E-01
1.02200E+00,6.96200E-02,7.89491E-01
1.03000E+00,6.91300E-02,7.83934E-01
1.04000E+00,6.85300E-02,7.77130E-01
1.06000E+00,6.73700E-02,7.63976E-01
1.08000E+00,6.62600E-02,7.51388E-01
1.09000E+00,6.57300E-02,7.45378E-01
1.10000E+00,6.52000E-02,7.39368E-01
1.12000E+00,6.42000E-02,7.28028E-01
1.15000E+00,6.27700E-02,7.11812E-01
1.18000E+00,6.14600E-02,6.96956E-01
1.22000E+00,5.98500E-02,6.78699E-01
1.24000E+00,5.91100E-02,6.70307E-01
1.25000E+00,5.87500E-02,6.66225E-01
1.30000E+00,5.71000E-02,6.47514E-01
1.35000E+00,5.56600E-02,6.31184E-01
1.40000E+00,5.43800E-02,6.16669E-01
1.50000E+00,5.22200E-02,5.92175E-01
1.60000E+00,5.04700E-02,5.72330E-01
1.70000E+00,4.90300E-02,5.56000E-01
1.80000E+00,4.78400E-02,5.42506E-01
1.90000E+00,4.68600E-02,5.31392E-01
2.00000E+00,4.60700E-02,5.22434E-01
2.04400E+00,4.57700E-02,5.19032E-01
2.10000E+00,4.54100E-02,5.14949E-01
2.30000E+00,4.43500E-02,5.02929E-01
2.50000E+00,4.35400E-02,4.93744E-01
2.70000E+00,4.29400E-02,4.86940E-01
2.90000E+00,4.25000E-02,4.81950E-01
3.00000E+00,4.23400E-02,4.80136E-01
3.10000E+00,4.22100E-02,4.78661E-01
3.50000E+00,4.19300E-02,4.75486E-01
3.70000E+00,4.19100E-02,4.75259E-01
3.90000E+00,4.19400E-02,4.75600E-01
4.00000E+00,4.19800E-02,4.76053E-01
4.20000E+00,4.20700E-02,4.77074E-01
4.50000E+00,4.22700E-02,4.79342E-01
4.70000E+00,4.24300E-02,4.81156E-01
5.00000E+00,4.27200E-02,4.84445E-01
5.20000E+00,4.29300E-02,4.86826E-01
5.50000E+00,4.32800E-02,4.90795E-01
5.70000E+00,4.35300E-02,4.93630E-01
6.00000E+00,4.39100E-02,4.97939E-01
6.20000E+00,4.41700E-02,5.00888E-01
6.50000E+00,4.45800E-02,5.05537E-01
7.00000E+00,4.52800E-02,5.13475E-01
7.20000E+00,4.55700E-02,5.16764E-01
7.50000E+00,4.60100E-02,5.21753E-01
7.70000E+00,4.63000E-02,5.25042E-01
8.00000E+00,4.67500E-02,5.30145E-01
8.50000E+00,4.74900E-02,5.38537E-01
8.80000E+00,4.79300E-02,5.43526E-01
9.00000E+00,4.82300E-02,5.46928E-01
9.20000E+00,4.85300E-02,5.50330E-01
9.50000E+00,4.89800E-02,5.55433E-01
9.70000E+00,4.92800E-02,5.58835E-01
1.00000E+01,4.97200E-02,5.63825E-01
1.05000E+01,5.04500E-02,5.72103E-01
1.10000E+01,5.11700E-02,5.80268E-01
1.15000E+01,5.18900E-02,5.88433E-01
1.20000E+01,5.26000E-02,5.96484E-01
1.25000E+01,5.32900E-02,6.04309E-01
1.30000E+01,5.39700E-02,6.12020E-01
1.35000E+01,5.46500E-02,6.19731E-01
1.40000E+01,5.53200E-02,6.27329E-01
1.45000E+01,5.59600E-02,6.34586E-01
1.50000E+01,5.65800E-02,6.41617E-01
1.55000E+01,5.71800E-02,6.48421E-01
1.60000E+01,5.77800E-02,6.55225E-01
1.65000E+01,5.83500E-02,6.61689E-01
1.75000E+01,5.94700E-02,6.74390E-01
1.80000E+01,6.00100E-02,6.80513E-01
1.85000E+01,6.05400E-02,6.86524E-01
1.95000E+01,6.15600E-02,6.98090E-01
2.00000E+01,6.20600E-02,7.03760E-01
2.10000E+01,6.30100E-02,7.14533E-01
2.20000E+01,6.39400E-02,7.25080E-01
2.25000E+01,6.43900E-02,7.30183E-01
2.35000E+01,6.52700E-02,7.40162E-01
2.40000E+01,6.56900E-02,7.44925E-01
2.50000E+01,6.65100E-02,7.54223E-01
2.60000E+01,6.73000E-02,7.63182E-01
2.65000E+01,6.76900E-02,7.67605E-01
2.80000E+01,6.88100E-02,7.80305E-01
2.85000E+01,6.91800E-02,7.84501E-01
3.00000E+01,7.02200E-02,7.96295E-01
3.20000E+01,7.15400E-02,8.11264E-01
3.50000E+01,7.33700E-02,8.32016E-01
3.80000E+01,7.50600E-02,8.51180E-01
4.00000E+01,7.61000E-02,8.62974E-01
4.50000E+01,7.84700E-02,8.89850E-01
5.00000E+01,8.05600E-02,9.13550E-01
5.50000E+01,8.24200E-02,9.34643E-01
6.00000E+01,8.40800E-02,9.53467E-01
6.50000E+01,8.55900E-02,9.70591E-01
7.00000E+01,8.69500E-02,9.86013E-01
7.50000E+01,8.82000E-02,1.00019E+00
8.00000E+01,8.93400E-02,1.01312E+00
9.00000E+01,9.13600E-02,1.03602E+00
1.00000E+02,9.31000E-02,1.05575E+00
1.10000E+02,9.46000E-02,1.07276E+00
1.25000E+02,9.65300E-02,1.09465E+00
1.50000E+02,9.90900E-02,1.12368E+00
1.75000E+02,1.01100E-01,1.14647E+00
2.00000E+02,1.02700E-01,1.16462E+00
2.50000E+02,1.05100E-01,1.19183E+00
3.00000E+02,1.06900E-01,1.21225E+00
3.50000E+02,1.08300E-01,1.22812E+00
4.00000E+02,1.09300E-01,1.23946E+00
4.50000E+02,1.10200E-01,1.24967E+00
5.00000E+02,1.10900E-01,1.25761E+00
5.50000E+02,1.11500E-01,1.26441E+00
6.00000E+02,1.12100E-01,1.27121E+00
6.50000E+02,1.12500E-01,1.27575E+00
7.50000E+02,1.13300E-01,1.28482E+00
