1.100E+01,5.117E-02,5.803E-01
1.200E+01,5.260E-02,5.965E-01
1.300E+01,5.397E-02,6.120E-01
1.400E+01,5.532E-02,6.273E-01
1.500E+01,5.658E-02,6.416E-01
1.600E+01,5.778E-02,6.552E-01
1.800E+01,6.001E-02,6.805E-01
2.000E+01,6.206E-02,7.038E-01
2.200E+01,6.394E-02,7.251E-01
2.400E+01,6.569E-02,7.449E-01
2.600E+01,6.730E-02,7.632E-01
2.800E+01,6.881E-02,7.803E-01
3.000E+01,7.022E-02,7.963E-01
4.000E+01,7.610E-02,8.630E-01
5.000E+01,8.056E-02,9.136E-01
6.000E+01,8.408E-02,9.535E-01
8.000E+01,8.934E-02,1.013E+00
1.000E+02,9.310E-02,1.056E+00
1.500E+02,9.909E-02,1.124E+00
2.000E+02,1.027E-01,1.165E+00
3.000E+02,1.069E-01,1.212E+00
4.000E+02,1.093E-01,1.239E+00
5.000E+02,1.109E-01,1.258E+00
6.000E+02,1.121E-01,1.271E+00
8.000E+02,1.136E-01,1.288E+00
1.000E+03,1.146E-01,1.300E+00
1.500E+03,1.160E-01,1.315E+00
2.000E+03,1.168E-01,1.325E+00
3.000E+03,1.177E-01,1.335E+00
4.000E+03,1.181E-01,1.339E+00
5.000E+03,1.184E-01,1.343E+00
6.000E+03,1.186E-01,1.345E+00
8.000E+03,1.188E-01,1.347E+00
1.000E+04,1.190E-01,1.349E+00
1.500E+04,1.192E-01,1.352E+00
2.000E+04,1.194E-01,1.354E+00
3.000E+04,1.195E-01,1.355E+00
4.000E+04,1.196E-01,1.356E+00
5.000E+04,1.196E-01,1.356E+00
6.000E+04,1.196E-01,1.356E+00
8.000E+04,1.197E-01,1.357E+00
1.000E+05,1.197E-01,1.357E+00
